"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1396162","","","","0"
"2022-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1399970","","","","0"
"2022-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1404199","","","","0"
"2022-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1412568","","","","0"
"2022-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1423465","","","","0"
"2023-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1432984","","","","0"
"2023-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1444025","","","","0"
"2023-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1454743","","","","0"
"2023-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1465035","","","","0"
"2024-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1475046","","","","0"
"2024-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1485955","","","","0"
"2024-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1494301","","","","0"
"2024-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1499981","","","","0"
"2025-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1504023","","","","0"
"2005-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","995914","","","","0"
"2005-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","994902","","","","0"
"2005-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","993510","","","","0"
"2005-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","993299","","","","0"
"2006-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","992246","","","","0"
"2006-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","991231","","","","0"
"2006-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","992313","","","","0"
"2006-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","993359","","","","0"
"2007-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","995170","","","","0"
"2007-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","997541","","","","0"
"2007-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1002074","","","","0"
"2007-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1007305","","","","0"
"2008-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1010279","","","","0"
"2008-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1013449","","","","0"
"2008-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1017368","","","","0"
"2008-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1022511","","","","0"
"2009-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1025946","","","","0"
"2009-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1029862","","","","0"
"2009-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1034791","","","","0"
"2009-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1039530","","","","0"
"2010-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1042936","","","","0"
"2010-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1046779","","","","0"
"2010-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1051426","","","","0"
"2010-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1056102","","","","0"
"2011-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1058969","","","","0"
"2011-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1061484","","","","0"
"2011-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1065661","","","","0"
"2011-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1069950","","","","0"
"2012-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1073565","","","","0"
"2012-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1077170","","","","0"
"2012-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1083005","","","","0"
"2012-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1088177","","","","0"
"2013-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1090738","","","","0"
"2013-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1093549","","","","0"
"2013-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1098868","","","","0"
"2013-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1102832","","","","0"
"2014-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1105444","","","","0"
"2014-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1108674","","","","0"
"2014-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1111989","","","","0"
"2014-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1115184","","","","0"
"2015-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1117137","","","","0"
"2015-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1117736","","","","0"
"2015-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1122210","","","","0"
"2015-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1125588","","","","0"
"2016-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1128160","","","","0"
"2016-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1131285","","","","0"
"2016-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1135496","","","","0"
"2016-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1139492","","","","0"
"2017-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1141537","","","","0"
"2017-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1143829","","","","0"
"2017-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1147315","","","","0"
"2017-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1151044","","","","0"
"2018-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1152366","","","","0"
"2018-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1153530","","","","0"
"2018-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1156210","","","","0"
"2018-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1159648","","","","0"
"2019-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1161529","","","","0"
"2019-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1161787","","","","0"
"2019-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1164223","","","","0"
"2019-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1167271","","","","0"
"2020-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1169426","","","","0"
"2020-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1169038","","","","0"
"2020-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1167386","","","","0"
"2020-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1165963","","","","0"
"2021-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1166348","","","","0"
"2021-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1167711","","","","0"
"2021-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1167711","","","","0"
"2021-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1168792","","","","0"
"2022-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1171007","","","","0"
"2022-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1173421","","","","0"
"2022-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1178455","","","","0"
"2022-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1187854","","","","0"
"2023-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1195464","","","","0"
"2023-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1201089","","","","0"
"2023-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1209307","","","","0"
"2023-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1219702","","","","0"
"2024-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1226848","","","","0"
"2024-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1233068","","","","0"
"2024-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1239865","","","","0"
"2024-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1246691","","","","0"
"2025-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1250909","","","","0"
"2005-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3276908","","","","0"
"2005-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3296359","","","","0"
"2005-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3321839","","","","0"
"2005-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3346802","","","","0"
"2006-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3371851","","","","0"
"2006-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3396809","","","","0"
"2006-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3421435","","","","0"
"2006-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3453945","","","","0"
"2007-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3472779","","","","0"
"2007-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3490849","","","","0"
"2007-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3514151","","","","0"
"2007-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3533414","","","","0"
"2008-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3548804","","","","0"
"2008-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3567475","","","","0"
"2008-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3595875","","","","0"
"2008-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3619319","","","","0"
"2009-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3638505","","","","0"
"2009-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3659235","","","","0"
"2009-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3679010","","","","0"
"2009-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3694318","","","","0"
"2010-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3702290","","","","0"
"2010-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3714999","","","","0"
"2010-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3732104","","","","0"
"2010-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3747235","","","","0"
"2011-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3754422","","","","0"
"2011-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3768774","","","","0"
"2011-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3787705","","","","0"
"2011-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3805071","","","","0"
"2012-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3822425","","","","0"
"2012-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3845093","","","","0"
"2012-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3871947","","","","0"
"2012-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3897746","","","","0"
"2013-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3917941","","","","0"
"2013-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3944281","","","","0"
"2013-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3978532","","","","0"
"2013-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4008421","","","","0"
"2014-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4027497","","","","0"
"2014-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4051858","","","","0"
"2014-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4081271","","","","0"
"2014-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4103702","","","","0"
"2015-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4113697","","","","0"
"2015-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4125943","","","","0"
"2015-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4150147","","","","0"
"2015-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4163048","","","","0"
"2016-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4171847","","","","0"
"2016-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4182353","","","","0"
"2016-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4195427","","","","0"
"2016-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4207139","","","","0"
"2017-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4215506","","","","0"
"2017-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4224933","","","","0"
"2017-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4237310","","","","0"
"2017-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4253530","","","","0"
"2018-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4263957","","","","0"
"2018-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4276444","","","","0"
"2018-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4292556","","","","0"
"2018-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4311439","","","","0"
"2019-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4324254","","","","0"
"2019-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4337569","","","","0"
"2019-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4355377","","","","0"
"2019-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4376860","","","","0"
"2020-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4392958","","","","0"
"2020-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4405455","","","","0"
"2020-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4407495","","","","0"
"2020-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4412013","","","","0"
"2021-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4418338","","","","0"
"2021-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4425617","","","","0"
"2021-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4431531","","","","0"
"2021-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4449956","","","","0"
"2022-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4465137","","","","0"
"2022-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4480389","","","","0"
"2022-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4510747","","","","0"
"2022-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4558643","","","","0"
"2023-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4595851","","","","0"
"2023-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4639399","","","","0"
"2023-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4684514","","","","0"
"2023-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4744897","","","","0"
"2024-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4791876","","","","0"
"2024-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4842523","","","","0"
"2024-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4888723","","","","0"
"2024-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4931601","","","","0"
"2025-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4960097","","","","0"
"2005-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4174017","","","","0"
"2005-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4182971","","","","0"
"2005-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4196076","","","","0"
"2005-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4212674","","","","0"
"2006-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4217956","","","","0"
"2006-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4227980","","","","0"
"2006-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4241793","","","","0"
"2006-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4258653","","","","0"
"2007-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4265328","","","","0"
"2007-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4276745","","","","0"
"2007-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4290987","","","","0"
"2007-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4312048","","","","0"
"2008-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4319657","","","","0"
"2008-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4331706","","","","0"
"2008-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4349338","","","","0"
"2008-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4371128","","","","0"
"2009-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4381832","","","","0"
"2009-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4395197","","","","0"
"2009-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4410513","","","","0"
"2009-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4431587","","","","0"
"2010-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4441345","","","","0"
"2010-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4453756","","","","0"
"2010-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4465557","","","","0"
"2010-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4483613","","","","0"
"2011-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4482262","","","","0"
"2011-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4488509","","","","0"
"2011-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4503819","","","","0"
"2011-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4529186","","","","0"
"2012-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4539775","","","","0"
"2012-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4552320","","","","0"
"2012-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4570866","","","","0"
"2012-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4594846","","","","0"
"2013-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4602742","","","","0"
"2013-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4616335","","","","0"
"2013-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4634943","","","","0"
"2013-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4663919","","","","0"
"2014-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4672025","","","","0"
"2014-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4689892","","","","0"
"2014-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4712691","","","","0"
"2014-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4743505","","","","0"
"2015-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4751439","","","","0"
"2015-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4763917","","","","0"
"2015-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4765472","","","","0"
"2015-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4795547","","","","0"
"2016-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4807562","","","","0"
"2016-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4831042","","","","0"
"2016-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4861269","","","","0"
"2016-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4886638","","","","0"
"2017-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4894147","","","","0"
"2017-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4908971","","","","0"
"2017-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4934202","","","","0"
"2017-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4962706","","","","0"
"2018-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4974712","","","","0"
"2018-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4991716","","","","0"
"2018-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","5020979","","","","0"
"2018-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","5052131","","","","0"
"2019-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","5061132","","","","0"
"2019-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","5080515","","","","0"
"2019-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","5111022","","","","0"
"2019-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","5148047","","","","0"
"2020-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","5157053","","","","0"
"2020-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","5169535","","","","0"
"2020-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","5176101","","","","0"
"2020-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","5173896","","","","0"
"2021-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","5180015","","","","0"
"2021-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","5200393","","","","0"
"2021-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","5226665","","","","0"
"2021-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","5267182","","","","0"
"2022-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","5287422","","","","0"
"2022-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","5311608","","","","0"
"2022-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","5357486","","","","0"
"2022-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","5408601","","","","0"
"2023-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","5443002","","","","0"
"2023-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","5478258","","","","0"
"2023-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","5531553","","","","0"
"2023-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","5593961","","","","0"
"2024-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","5627961","","","","0"
"2024-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","5666888","","","","0"
"2024-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","5698430","","","","0"
"2024-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","5719594","","","","0"
"2025-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","5722318","","","","0"
"2005-01","Yukon","2016A000260","Persons","249","units","0","v4","12","31770","","","","0"
"2005-04","Yukon","2016A000260","Persons","249","units","0","v4","12","31861","","","","0"
"2005-07","Yukon","2016A000260","Persons","249","units","0","v4","12","31901","","","","0"
"2005-10","Yukon","2016A000260","Persons","249","units","0","v4","12","32127","","","","0"
"2006-01","Yukon","2016A000260","Persons","249","units","0","v4","12","32112","","","","0"
"2006-04","Yukon","2016A000260","Persons","249","units","0","v4","12","32152","","","","0"
"2006-07","Yukon","2016A000260","Persons","249","units","0","v4","12","32272","","","","0"
"2006-10","Yukon","2016A000260","Persons","249","units","0","v4","12","32361","","","","0"
"2007-01","Yukon","2016A000260","Persons","249","units","0","v4","12","32316","","","","0"
"2007-04","Yukon","2016A000260","Persons","249","units","0","v4","12","32274","","","","0"
"2007-07","Yukon","2016A000260","Persons","249","units","0","v4","12","32555","","","","0"
"2007-10","Yukon","2016A000260","Persons","249","units","0","v4","12","32663","","","","0"
"2008-01","Yukon","2016A000260","Persons","249","units","0","v4","12","32752","","","","0"
"2008-04","Yukon","2016A000260","Persons","249","units","0","v4","12","32955","","","","0"
"2008-07","Yukon","2016A000260","Persons","249","units","0","v4","12","33084","","","","0"
"2008-10","Yukon","2016A000260","Persons","249","units","0","v4","12","33307","","","","0"
"2009-01","Yukon","2016A000260","Persons","249","units","0","v4","12","33405","","","","0"
"2009-04","Yukon","2016A000260","Persons","249","units","0","v4","12","33583","","","","0"
"2009-07","Yukon","2016A000260","Persons","249","units","0","v4","12","33733","","","","0"
"2009-10","Yukon","2016A000260","Persons","249","units","0","v4","12","34027","","","","0"
"2010-01","Yukon","2016A000260","Persons","249","units","0","v4","12","34009","","","","0"
"2010-04","Yukon","2016A000260","Persons","249","units","0","v4","12","34243","","","","0"
"2010-07","Yukon","2016A000260","Persons","249","units","0","v4","12","34598","","","","0"
"2010-10","Yukon","2016A000260","Persons","249","units","0","v4","12","34790","","","","0"
"2011-01","Yukon","2016A000260","Persons","249","units","0","v4","12","34802","","","","0"
"2011-04","Yukon","2016A000260","Persons","249","units","0","v4","12","34984","","","","0"
"2011-07","Yukon","2016A000260","Persons","249","units","0","v4","12","35366","","","","0"
"2011-10","Yukon","2016A000260","Persons","249","units","0","v4","12","35578","","","","0"
"2012-01","Yukon","2016A000260","Persons","249","units","0","v4","12","35695","","","","0"
"2012-04","Yukon","2016A000260","Persons","249","units","0","v4","12","35757","","","","0"
"2012-07","Yukon","2016A000260","Persons","249","units","0","v4","12","36151","","","","0"
"2012-10","Yukon","2016A000260","Persons","249","units","0","v4","12","36347","","","","0"
"2013-01","Yukon","2016A000260","Persons","249","units","0","v4","12","36299","","","","0"
"2013-04","Yukon","2016A000260","Persons","249","units","0","v4","12","36242","","","","0"
"2013-07","Yukon","2016A000260","Persons","249","units","0","v4","12","36454","","","","0"
"2013-10","Yukon","2016A000260","Persons","249","units","0","v4","12","36384","","","","0"
"2014-01","Yukon","2016A000260","Persons","249","units","0","v4","12","36333","","","","0"
"2014-04","Yukon","2016A000260","Persons","249","units","0","v4","12","36626","","","","0"
"2014-07","Yukon","2016A000260","Persons","249","units","0","v4","12","37085","","","","0"
"2014-10","Yukon","2016A000260","Persons","249","units","0","v4","12","37223","","","","0"
"2015-01","Yukon","2016A000260","Persons","249","units","0","v4","12","37123","","","","0"
"2015-04","Yukon","2016A000260","Persons","249","units","0","v4","12","37330","","","","0"
"2015-07","Yukon","2016A000260","Persons","249","units","0","v4","12","37669","","","","0"
"2015-10","Yukon","2016A000260","Persons","249","units","0","v4","12","37730","","","","0"
"2016-01","Yukon","2016A000260","Persons","249","units","0","v4","12","37756","","","","0"
"2016-04","Yukon","2016A000260","Persons","249","units","0","v4","12","38025","","","","0"
"2016-07","Yukon","2016A000260","Persons","249","units","0","v4","12","38549","","","","0"
"2016-10","Yukon","2016A000260","Persons","249","units","0","v4","12","38724","","","","0"
"2017-01","Yukon","2016A000260","Persons","249","units","0","v4","12","38801","","","","0"
"2017-04","Yukon","2016A000260","Persons","249","units","0","v4","12","39108","","","","0"
"2017-07","Yukon","2016A000260","Persons","249","units","0","v4","12","39533","","","","0"
"2017-10","Yukon","2016A000260","Persons","249","units","0","v4","12","39705","","","","0"
"2018-01","Yukon","2016A000260","Persons","249","units","0","v4","12","39873","","","","0"
"2018-04","Yukon","2016A000260","Persons","249","units","0","v4","12","40037","","","","0"
"2018-07","Yukon","2016A000260","Persons","249","units","0","v4","12","40403","","","","0"
"2018-10","Yukon","2016A000260","Persons","249","units","0","v4","12","40533","","","","0"
"2019-01","Yukon","2016A000260","Persons","249","units","0","v4","12","40716","","","","0"
"2019-04","Yukon","2016A000260","Persons","249","units","0","v4","12","40779","","","","0"
"2019-07","Yukon","2016A000260","Persons","249","units","0","v4","12","41187","","","","0"
"2019-10","Yukon","2016A000260","Persons","249","units","0","v4","12","41460","","","","0"
"2020-01","Yukon","2016A000260","Persons","249","units","0","v4","12","41505","","","","0"
"2020-04","Yukon","2016A000260","Persons","249","units","0","v4","12","41807","","","","0"
"2020-07","Yukon","2016A000260","Persons","249","units","0","v4","12","41958","","","","0"
"2020-10","Yukon","2016A000260","Persons","249","units","0","v4","12","42109","","","","0"
"2021-01","Yukon","2016A000260","Persons","249","units","0","v4","12","42157","","","","0"
"2021-04","Yukon","2016A000260","Persons","249","units","0","v4","12","42443","","","","0"
"2021-07","Yukon","2016A000260","Persons","249","units","0","v4","12","42961","","","","0"
